pitch,roll,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,distance,time,jerk_x,jerk_y,jerk_z,is_running_backoff
0.0,-1.0,83.7774,-251.3322,9497.964,-2.546892,3.69602,-1.805628,86.0,2024-01-12 16:20:05.435738,13955.313565993178,-3454.478811335607,29520.09807137234,True
-9.0,-18.0,2300.288,-4327.701,12755.71,-5.066892,5.51602,-117.7256,93.0,2024-01-12 16:20:05.675845,9231.345191935263,-16977.30095332498,13567.89264786116,True
-9.0,-18.0,2300.288,-4327.701,12755.71,-5.066892,5.51602,-117.7256,93.0,2024-01-12 16:20:05.675845,9231.345191935263,-16977.30095332498,13567.89264786116,True
19.0,13.0,-2451.087,1586.983,6601.659,-3.736892,-11.56398,-125.0056,100.0,2024-01-12 16:20:05.855922,-26385.24075812014,32845.30506394487,-34174.5531078372,True
19.0,13.0,-2451.087,1586.983,6601.659,-3.736892,-11.56398,-125.0056,100.0,2024-01-12 16:20:05.855922,-26385.24075812014,32845.30506394487,-34174.5531078372,False
-12.0,-5.0,2601.887,-1115.436,12130.97,0.6031077,-25.49398,-142.2956,184.0,2024-01-12 16:20:06.155696,16855.944811758192,-9014.854523741218,18444.931848659322,False
-5.0,-1.0,880.8596,-169.9484,9308.866,-2.966892,3.90602,0.2243722,1798.0,2024-01-12 16:20:06.335241,-9585.493330362862,5266.020217772702,-15718.087387563002,False
2.0,0.0,-392.557,74.20284,10060.47,-1.776892,1.31602,-12.86563,1395.0,2024-01-12 16:20:06.575452,-5301.241824895613,1016.4032454800154,3128.932480194493,False
-1.0,0.0,227.3958,-131.6502,10014.99,1.513108,-2.11398,-0.8256278,1356.0,2024-01-12 16:20:06.695608,5159.565897666367,-1713.2148207330472,-378.5079396784144,False
-9.0,0.0,1665.974,153.193,10362.07,-0.3768923,1.17602,-0.8956279,2000.0,2024-01-12 16:20:06.875703,7987.885282767427,1581.6274743885172,1927.2050862045028,False
-10.0,9.0,2252.415,1912.518,11700.11,1.933108,-11.00398,61.75437,1314.0,2024-01-12 16:20:07.055351,3264.3892500890634,9793.17888314927,7448.120769504814,True
11.0,4.0,-2135.127,813.8376,10938.93,10.75311,-21.01398,46.49437,60.0,2024-01-12 16:20:07.175882,-36401.77215819996,-9115.33464419942,-6315.221810156726,True
11.0,4.0,-2135.127,813.8376,10938.93,10.75311,-21.01398,46.49437,60.0,2024-01-12 16:20:07.175882,-36401.77215819996,-9115.33464419942,-6315.221810156726,True
22.0,-16.0,-1948.423,-1335.651,4526.374,-4.086892,6.28602,11.49437,69.0,2024-01-12 16:20:07.356921,1031.291600152453,-11873.069338650788,-35420.85407011749,True
4.0,-4.0,-663.0383,-682.1874,8995.299,-2.406892,3.20602,-1.385628,129.0,2024-01-12 16:20:07.535948,7179.837119540629,3650.0840655320153,24962.29618996018,True
4.0,-4.0,-663.0383,-682.1874,8995.299,-2.406892,3.20602,-1.385628,129.0,2024-01-12 16:20:07.535948,7179.837119540629,3650.0840655320153,24962.29618996018,True
2.0,5.0,-447.6107,945.4878,9021.629,-2.476892,-2.88398,-155.9456,1308.0,2024-01-12 16:20:07.776069,897.1626804819239,6778.5624747523125,109.6530499206647,True
2.0,5.0,-447.6107,945.4878,9021.629,-2.476892,-2.88398,-155.9456,1308.0,2024-01-12 16:20:07.776069,897.1626804819239,6778.5624747523125,109.6530499206647,True
2.0,5.0,-447.6107,945.4878,9021.629,-2.476892,-2.88398,-155.9456,1308.0,2024-01-12 16:20:07.776069,897.1626804819239,6778.5624747523125,109.6530499206647,True
2.0,-2.0,-390.1633,-445.217,10484.14,-2.476892,-1.34398,-142.0856,1299.0,2024-01-12 16:20:08.015373,240.06034165747343,-5811.4565573496475,6111.519239126796,True
2.0,-2.0,-390.1633,-445.217,10484.14,-2.476892,-1.34398,-142.0856,1299.0,2024-01-12 16:20:08.015373,240.06034165747343,-5811.4565573496475,6111.519239126796,False
-24.0,10.0,5103.241,2015.445,10972.45,6.483108,15.59602,-105.3356,1906.0,2024-01-12 16:20:08.315618,18296.405602091625,8195.513663841197,1626.3717963663053,False
-6.0,-4.0,1266.236,-782.7203,10500.9,1.093108,-6.87398,0.2243722,1884.0,2024-01-12 16:20:08.496655,-21194.590056176363,-15456.317216922505,-2604.716162994311,False
-12.0,4.0,2060.924,694.1556,9426.154,2.493108,-8.06398,6.314372,1865.0,2024-01-12 16:20:08.675283,4448.843406408849,8267.885773786864,-6016.671518462946,False
0.0,0.0,124.4693,-64.62828,9390.25,-1.776892,0.7560198,2.254372,1547.0,2024-01-12 16:20:08.974353,-6474.9212558932695,-2537.1447487210353,-120.05216170127545,False
-1.0,16.0,225.0022,2034.594,6845.811,5.223108,-10.09398,-5.025628,2000.0,2024-01-12 16:20:09.095873,827.2950954575377,17274.706056616193,-20938.43811718236,False
-9.0,-2.0,1551.079,-466.7598,9497.964,-5.206892,-6.80398,-4.675628,1714.0,2024-01-12 16:20:09.335998,5522.443727225404,-10416.882040603852,11044.884955752214,False
1.0,0.0,-186.7039,-148.4057,9892.914,-2.196892,-1.20398,1.554372,1668.0,2024-01-12 16:20:09.515937,-9657.622305336808,1769.2334624511643,2194.910497446361,False
